Date,Operating_Profit,Net_Profit,Total_Equity,Total_Liabilities,Revenue
2018.2.27,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.2.28,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.1,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.2,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.5,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.6,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.7,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.8,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.9,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.12,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.13,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.14,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.15,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.16,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.19,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.20,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.21,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.22,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.23,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.26,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.27,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.28,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.29,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.3.30,1.56422E+13,1.16885E+13,223259880000000.0,8.92132E+13,6.05637E+13
2018.4.2,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.3,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.4,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.5,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.6,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.9,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.10,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.11,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.12,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.13,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.16,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.17,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.18,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.19,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.20,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.23,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.24,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.25,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.26,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.27,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.4.30,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.1,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.2,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.3,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.4,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.7,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.8,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.9,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.10,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.11,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.14,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.15,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.16,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.17,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.18,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.21,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.22,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.23,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.24,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.25,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.28,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.29,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.30,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.5.31,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.1,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.4,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.5,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.6,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.7,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.8,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.11,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.12,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.13,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.14,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.15,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.18,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.19,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.20,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.21,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.22,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.25,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.26,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.27,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.28,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.6.29,1.4869E+13,1.10434E+13,233124845000000.0,8.55635E+13,5.84827E+13
2018.7.2,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.3,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.4,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.5,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.6,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.9,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.10,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.11,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.12,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.13,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.16,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.17,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.18,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.19,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.20,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.23,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.24,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.25,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.26,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.27,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.30,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.7.31,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.1,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.2,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.3,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.6,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.7,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.8,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.9,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.10,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.13,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.14,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.15,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.16,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.17,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.20,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.21,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.22,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.23,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.24,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.27,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.28,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.29,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.30,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.8.31,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.3,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.4,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.5,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.6,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.7,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.10,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.11,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.12,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.13,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.14,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.17,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.18,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.19,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.20,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.21,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.24,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.25,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.26,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.27,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.9.28,1.75749E+13,1.31507E+13,242103160000000.0,9.50926E+13,6.546E+13
2018.10.1,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.2,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.3,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.4,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.5,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.8,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.9,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.10,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.11,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.12,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.15,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.16,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.17,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.18,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.19,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.22,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.23,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.24,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.25,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.26,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.29,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.30,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.10.31,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.1,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.2,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.5,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.6,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.7,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.8,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.9,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.12,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.13,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.14,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.15,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.16,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.19,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.20,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.21,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.22,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.23,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.26,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.27,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.28,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.29,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.11.30,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.3,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.4,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.5,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.6,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.7,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.10,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.11,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.12,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.13,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.14,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.17,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.18,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.19,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.20,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.21,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.24,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.25,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.26,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.27,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.28,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2018.12.31,1.08006E+13,8.46219E+12,247753177000000.0,9.16041E+13,5.92651E+13
2019.1.1,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.2,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.3,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.4,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.7,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.8,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.9,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.10,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.11,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.14,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.15,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.16,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.17,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.18,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.21,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.22,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.23,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.24,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.25,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.28,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.29,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.30,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.1.31,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.1,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.4,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.5,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.6,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.7,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.8,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.11,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.12,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.13,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.14,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.15,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.18,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.19,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.20,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.21,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.22,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.25,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.26,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.27,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.2.28,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.1,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.4,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.5,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.6,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.7,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.8,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.11,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.12,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.13,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.14,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.15,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.18,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.19,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.20,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.21,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.22,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.25,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.26,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.27,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.28,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.3.29,6.23328E+12,5.04359E+12,253215151000000.0,9.18527E+13,5.23855E+13
2019.4.1,6.59707E+12,5.18058E+12,257747033000000.0,8.51931E+13,5.61271E+13
2019.4.2,6.59707E+12,5.18058E+12,257747033000000.0,8.51931E+13,5.61271E+13
2019.4.3,6.59707E+12,5.18058E+12,257747033000000.0,8.51931E+13,5.61271E+13
2019.4.4,6.59707E+12,5.18058E+12,257747033000000.0,8.51931E+13,5.61271E+13
2019.4.5,6.59707E+12,5.18058E+12,257747033000000.0,8.51931E+13,5.61271E+13
2019.4.8,6.59707E+12,5.18058E+12,257747033000000.0,8.51931E+13,5.61271E+13
2019.4.9,6.59707E+12,5.18058E+12,257747033000000.0,8.51931E+13,5.61271E+13
2019.4.10,6.59707E+12,5.18058E+12,257747033000000.0,8.51931E+13,5.61271E+13
2019.4.11,6.59707E+12,5.18058E+12,257747033000000.0,8.51931E+13,5.61271E+13
2019.4.12,6.59707E+12,5.18058E+12,257747033000000.0,8.51931E+13,5.61271E+13
2019.4.15,6.59707E+12,5.18058E+12,257747033000000.0,8.51931E+13,5.61271E+13
2019.4.16,6.59707E+12,5.18058E+12,257747033000000.0,8.51931E+13,5.61271E+13
2019.4.17,6.59707E+12,5.18058E+12,257747033000000.0,8.51931E+13,5.61271E+13
2019.4.18,6.59707E+12,5.18058E+12,257747033000000.0,8.51931E+13,5.61271E+13
